Date,Company,Sales,is_holiday,weekday,avg_weekday_sales,avg_month_sales,days_since_salary
2021-05-31,1,2457.1598443243247,0,0,16154.04908577664,26460.082425353943,6.0
2021-05-31,0,12638.651542242096,0,0,16850.58637028066,32195.42536257194,6.0
2021-05-31,2,282577.82272483245,0,0,295082.5451243246,357583.20408064855,6.0
2021-06-01,0,24963.1285041686,0,1,22820.807365978875,44902.354211826765,7.0
2021-06-01,2,313598.56345921673,0,1,331418.13100082695,407675.78090723755,7.0
2021-06-01,1,7443.9798681302545,0,1,23589.924067407195,23758.85860456489,7.0
2021-06-02,1,9020.59151558628,0,2,27052.120254278074,23758.85860456489,8.0
2021-06-02,0,31378.758731301823,0,2,30405.31034686852,44902.354211826765,8.0
2021-06-02,2,345964.195962759,0,2,376549.3133768634,407675.78090723755,8.0
2021-06-03,0,31637.25432824924,0,3,32497.367594018746,44902.354211826765,9.0
2021-06-03,2,380008.5381667944,0,3,403162.1918910766,407675.78090723755,9.0
2021-06-03,1,7965.673972077885,0,3,28148.00134247467,23758.85860456489,9.0
2021-06-04,0,88599.69037934857,0,4,75190.7202658745,44902.354211826765,10.0
2021-06-04,1,40762.9494479279,0,4,67208.31615468785,23758.85860456489,10.0
2021-06-04,2,525875.8855520822,0,4,577497.5544406803,407675.78090723755,10.0
2021-06-05,1,44190.18594566237,0,5,89409.63689625952,23758.85860456489,11.0
2021-06-05,2,420125.49633007566,0,5,490916.7077194942,407675.78090723755,11.0
2021-06-05,0,67723.83351753812,0,5,72165.58014312199,44902.354211826765,11.0
2021-06-06,1,10584.155877494542,0,6,28799.51846502957,23758.85860456489,12.0
2021-06-06,2,293241.6084869512,0,6,358955.493257233,407675.78090723755,12.0
2021-06-06,0,11015.857629524256,0,6,11794.701712919874,44902.354211826765,12.0
2021-06-07,0,24121.014162244643,0,0,16850.58637028066,44902.354211826765,13.0
2021-06-07,2,452925.3905729451,0,0,295082.5451243246,407675.78090723755,13.0
2021-06-07,1,2740.36768800092,0,0,16154.04908577664,23758.85860456489,13.0
2021-06-08,2,470545.8509930084,0,1,331418.13100082695,407675.78090723755,14.0
2021-06-08,1,8092.563891760672,0,1,23589.924067407195,23758.85860456489,14.0
2021-06-08,0,30993.66555977057,0,1,22820.807365978875,44902.354211826765,14.0
2021-06-09,0,32772.11246872941,0,2,30405.31034686852,44902.354211826765,15.0
2021-06-09,1,12901.838259147806,0,2,27052.120254278074,23758.85860456489,15.0
2021-06-09,2,567397.9390708833,0,2,376549.3133768634,407675.78090723755,15.0
2021-06-10,0,56025.92098580081,0,3,32497.367594018746,44902.354211826765,16.0
2021-06-10,2,590140.2499578105,0,3,403162.1918910766,407675.78090723755,16.0
2021-06-10,1,23069.45481334355,0,3,28148.00134247467,23758.85860456489,16.0
2021-06-11,1,37854.004016303326,0,4,67208.31615468785,23758.85860456489,17.0
2021-06-11,0,84541.968507173,0,4,75190.7202658745,44902.354211826765,17.0
2021-06-11,2,900356.3679304036,0,4,577497.5544406803,407675.78090723755,17.0
2021-06-12,2,694690.7249067456,0,5,490916.7077194942,407675.78090723755,18.0
2021-06-12,1,81870.81255448675,0,5,89409.63689625952,23758.85860456489,18.0
2021-06-12,0,71350.95306890017,0,5,72165.58014312199,44902.354211826765,18.0
2021-06-13,2,495053.6361899292,0,6,358955.493257233,407675.78090723755,19.0
2021-06-13,1,26713.077159614288,0,6,28799.51846502957,23758.85860456489,19.0
2021-06-13,0,12576.02106379562,0,6,11794.701712919874,44902.354211826765,19.0
2021-06-14,0,14450.582675837437,0,0,16850.58637028066,44902.354211826765,20.0
2021-06-14,2,571452.0274864486,0,0,295082.5451243246,407675.78090723755,20.0
2021-06-14,1,45532.38520336407,0,0,16154.04908577664,23758.85860456489,20.0
2021-06-15,0,34524.27633368213,0,1,22820.807365978875,44902.354211826765,21.0
2021-06-15,1,24125.36973205177,0,1,23589.924067407195,23758.85860456489,21.0
2021-06-15,2,548423.200044137,0,1,331418.13100082695,407675.78090723755,21.0
2021-06-16,2,652342.6161046345,0,2,376549.3133768634,407675.78090723755,22.0
2021-06-16,0,38094.51861090454,0,2,30405.31034686852,44902.354211826765,22.0
2021-06-16,1,16296.910164340356,0,2,27052.120254278074,23758.85860456489,22.0
2021-06-17,0,39972.58777434776,0,3,32497.367594018746,44902.354211826765,23.0
2021-06-17,2,667847.4458488098,0,3,403162.1918910766,407675.78090723755,23.0
2021-06-17,1,27216.28056848406,0,3,28148.00134247467,23758.85860456489,23.0
2021-06-18,0,77127.79060120777,0,4,75190.7202658745,44902.354211826765,24.0
2021-06-18,1,104617.49969230311,0,4,67208.31615468785,23758.85860456489,24.0
2021-06-18,2,956165.4566022817,0,4,577497.5544406803,407675.78090723755,24.0
2021-06-19,0,62953.78632071936,0,5,72165.58014312199,44902.354211826765,25.0
2021-06-19,1,71880.9673294697,0,5,89409.63689625952,23758.85860456489,25.0
2021-06-19,2,667198.6132334606,0,5,490916.7077194942,407675.78090723755,25.0
2021-06-20,0,7714.077736903633,0,6,11794.701712919874,44902.354211826765,26.0
2021-06-20,1,10903.291897623472,0,6,28799.51846502957,23758.85860456489,26.0
2021-06-20,2,570458.065245442,0,6,358955.493257233,407675.78090723755,26.0
2021-06-21,2,531786.9916387453,0,0,295082.5451243246,407675.78090723755,27.0
2021-06-21,0,24825.60877521321,0,0,16850.58637028066,44902.354211826765,27.0
2021-06-21,1,9889.51046866538,0,0,16154.04908577664,23758.85860456489,27.0
2021-06-22,0,33955.66504983676,0,1,22820.807365978875,44902.354211826765,28.0
2021-06-22,2,607018.8340409984,0,1,331418.13100082695,407675.78090723755,28.0
2021-06-22,1,12899.43521419422,0,1,23589.924067407195,23758.85860456489,28.0
2021-06-23,1,83213.2330536281,0,2,27052.120254278074,23758.85860456489,29.0
2021-06-23,0,33897.024969071026,0,2,30405.31034686852,44902.354211826765,29.0
2021-06-23,2,875107.2448764185,0,2,376549.3133768634,407675.78090723755,29.0
2021-06-24,2,955287.3356831536,0,3,403162.1918910766,407675.78090723755,30.0
2021-06-24,1,14521.836654161963,0,3,28148.00134247467,23758.85860456489,30.0
2021-06-24,0,36374.01339346884,0,3,32497.367594018746,44902.354211826765,30.0
2021-06-25,2,59796.91409698593,0,4,577497.5544406803,407675.78090723755,0.0
2021-06-25,1,-1.0,0,4,67208.31615468785,23758.85860456489,0.0
2021-06-25,0,-1.0,0,4,75190.7202658745,44902.354211826765,0.0
2021-06-26,2,477113.436729973,1,5,490916.7077194942,407675.78090723755,1.0
2021-06-26,1,47670.35079984496,1,5,89409.63689625952,23758.85860456489,1.0
2021-06-26,0,-1.0,1,5,72165.58014312199,44902.354211826765,1.0
2021-06-27,0,-1.0,0,6,11794.701712919874,44902.354211826765,2.0
2021-06-27,1,18165.072917822552,0,6,28799.51846502957,23758.85860456489,2.0
2021-06-27,2,664094.8606034407,0,6,358955.493257233,407675.78090723755,2.0
2021-06-28,2,598146.6726487024,0,0,295082.5451243246,407675.78090723755,3.0
2021-06-28,0,31295.25934192452,0,0,16850.58637028066,44902.354211826765,3.0
2021-06-28,1,21198.23098481135,0,0,16154.04908577664,23758.85860456489,3.0
2021-06-29,1,78422.55655837622,0,1,23589.924067407195,23758.85860456489,4.0
2021-06-29,0,30576.37907015892,0,1,22820.807365978875,44902.354211826765,4.0
2021-06-29,2,717817.3747498664,0,1,331418.13100082695,407675.78090723755,4.0
2021-06-30,0,33283.72860418897,0,2,30405.31034686852,44902.354211826765,5.0
2021-06-30,2,768631.4842382803,0,2,376549.3133768634,407675.78090723755,5.0
2021-06-30,1,13792.715045472076,0,2,27052.120254278074,23758.85860456489,5.0
2021-07-01,0,56577.79955039589,0,3,32497.367594018746,56613.91423670349,6.0
2021-07-01,2,380843.0822276056,0,3,403162.1918910766,313094.98489535373,6.0
2021-07-01,1,12992.791990742207,0,3,28148.00134247467,28110.57558151721,6.0
2021-07-02,0,100706.07140835648,0,4,75190.7202658745,56613.91423670349,7.0
2021-07-02,1,107169.53511781864,0,4,67208.31615468785,28110.57558151721,7.0
2021-07-02,2,504254.9191874132,0,4,577497.5544406803,313094.98489535373,7.0
2021-07-03,1,94642.25460417682,0,5,89409.63689625952,28110.57558151721,8.0
2021-07-03,0,88127.79357617343,0,5,72165.58014312199,56613.91423670349,8.0
2021-07-03,2,344386.68216350774,0,5,490916.7077194942,313094.98489535373,8.0
2021-07-04,2,286971.71199837263,0,6,358955.493257233,313094.98489535373,9.0
2021-07-04,0,15226.389311898683,0,6,11794.701712919874,56613.91423670349,9.0
2021-07-04,1,17926.21431281799,0,6,28799.51846502957,28110.57558151721,9.0
2021-07-05,0,32785.215223035484,0,0,16850.58637028066,56613.91423670349,10.0
2021-07-05,1,10817.610144257678,0,0,16154.04908577664,28110.57558151721,10.0
2021-07-05,2,287665.4124710802,0,0,295082.5451243246,313094.98489535373,10.0
2021-07-06,2,330187.65905239,0,1,331418.13100082695,313094.98489535373,11.0
2021-07-06,0,39171.705286889184,0,1,22820.807365978875,56613.91423670349,11.0
2021-07-06,1,60077.52984434725,0,1,23589.924067407195,28110.57558151721,11.0
2021-07-07,1,56863.177861649085,0,2,27052.120254278074,28110.57558151721,12.0
2021-07-07,0,46272.73384522064,0,2,30405.31034686852,56613.91423670349,12.0
2021-07-07,2,403739.6601387753,0,2,376549.3133768634,313094.98489535373,12.0
2021-07-08,1,25292.44875467414,0,3,28148.00134247467,28110.57558151721,13.0
2021-07-08,2,327908.94237240823,0,3,403162.1918910766,313094.98489535373,13.0
2021-07-08,0,76550.83137075987,0,3,32497.367594018746,56613.91423670349,13.0
2021-07-09,2,504726.16779837606,0,4,577497.5544406803,313094.98489535373,14.0
2021-07-09,0,113878.98569532984,0,4,75190.7202658745,56613.91423670349,14.0
2021-07-09,1,50860.39581534919,0,4,67208.31615468785,28110.57558151721,14.0
2021-07-10,1,56640.64493008574,0,5,89409.63689625952,28110.57558151721,15.0
2021-07-10,2,390798.12755809375,0,5,490916.7077194942,313094.98489535373,15.0
2021-07-10,0,93830.66898370325,0,5,72165.58014312199,56613.91423670349,15.0
2021-07-11,0,8405.23294515648,0,6,11794.701712919874,56613.91423670349,16.0
2021-07-11,2,264222.602210096,0,6,358955.493257233,313094.98489535373,16.0
2021-07-11,1,75129.8138563348,0,6,28799.51846502957,28110.57558151721,16.0
2021-07-12,0,41721.92707911272,0,0,16850.58637028066,56613.91423670349,17.0
2021-07-12,2,264298.266129841,0,0,295082.5451243246,313094.98489535373,17.0
2021-07-12,1,12843.10000596068,0,0,16154.04908577664,28110.57558151721,17.0
2021-07-13,1,9877.878220331497,0,1,23589.924067407195,28110.57558151721,18.0
2021-07-13,2,266061.5569623912,0,1,331418.13100082695,313094.98489535373,18.0
2021-07-13,0,37813.262332238686,0,1,22820.807365978875,56613.91423670349,18.0
2021-07-14,2,279784.248746827,0,2,376549.3133768634,313094.98489535373,19.0
2021-07-14,0,49445.4312165892,0,2,30405.31034686852,56613.91423670349,19.0
2021-07-14,1,16038.128018106556,0,2,27052.120254278074,28110.57558151721,19.0
2021-07-15,0,50232.04323053367,0,3,32497.367594018746,56613.91423670349,20.0
2021-07-15,1,23768.100890324466,0,3,28148.00134247467,28110.57558151721,20.0
2021-07-15,2,287157.1109994863,0,3,403162.1918910766,313094.98489535373,20.0
2021-07-16,1,17894.847907183754,0,4,67208.31615468785,28110.57558151721,21.0
2021-07-16,2,381358.8854344523,0,4,577497.5544406803,313094.98489535373,21.0
2021-07-16,0,95183.57681531768,0,4,75190.7202658745,56613.91423670349,21.0
2021-07-17,2,286392.1882693527,0,5,490916.7077194942,313094.98489535373,22.0
2021-07-17,0,68875.08393655159,0,5,72165.58014312199,56613.91423670349,22.0
2021-07-17,1,23454.91922159596,0,5,89409.63689625952,28110.57558151721,22.0
2021-07-18,2,276020.4473267136,0,6,358955.493257233,313094.98489535373,23.0
2021-07-18,1,15259.424608761585,0,6,28799.51846502957,28110.57558151721,23.0
2021-07-18,0,10200.066971788783,0,6,11794.701712919874,56613.91423670349,23.0
2021-07-19,1,23236.18466784805,0,0,16154.04908577664,28110.57558151721,24.0
2021-07-19,0,32253.907177834662,0,0,16850.58637028066,56613.91423670349,24.0
2021-07-19,2,272565.21315054066,0,0,295082.5451243246,313094.98489535373,24.0
2021-07-20,1,25722.68464309339,0,1,23589.924067407195,28110.57558151721,25.0
2021-07-20,2,295647.3314610621,0,1,331418.13100082695,313094.98489535373,25.0
2021-07-20,0,43313.66070418048,0,1,22820.807365978875,56613.91423670349,25.0
2021-07-21,1,16819.176739290502,0,2,27052.120254278074,28110.57558151721,26.0
2021-07-21,2,283858.21059895214,0,2,376549.3133768634,313094.98489535373,26.0
2021-07-21,0,48675.031569973486,0,2,30405.31034686852,56613.91423670349,26.0
2021-07-22,2,285041.4353718023,0,3,403162.1918910766,313094.98489535373,27.0
2021-07-22,0,46553.25460907245,0,3,32497.367594018746,56613.91423670349,27.0
2021-07-22,1,14685.166594502383,0,3,28148.00134247467,28110.57558151721,27.0
2021-07-23,0,80734.2779101506,0,4,75190.7202658745,56613.91423670349,28.0
2021-07-23,1,38767.10375226592,0,4,67208.31615468785,28110.57558151721,28.0
2021-07-23,2,426019.515610525,0,4,577497.5544406803,313094.98489535373,28.0
2021-07-24,2,327898.783808066,0,5,490916.7077194942,313094.98489535373,29.0
2021-07-24,0,88694.32029286805,0,5,72165.58014312199,56613.91423670349,29.0
2021-07-24,1,61047.2388062565,0,5,89409.63689625952,28110.57558151721,29.0
2021-07-25,2,269667.1199726184,0,6,358955.493257233,313094.98489535373,0.0
2021-07-25,0,14879.412808012628,0,6,11794.701712919874,56613.91423670349,0.0
2021-07-25,1,14606.314551059037,0,6,28799.51846502957,28110.57558151721,0.0
2021-07-26,2,324883.38157281606,0,0,295082.5451243246,313094.98489535373,3.0
2021-07-26,1,14495.567783903947,0,0,16154.04908577664,28110.57558151721,3.0
2021-07-26,0,50761.477281576015,0,0,16850.58637028066,56613.91423670349,3.0
2021-07-27,2,311158.98322418524,0,1,331418.13100082695,313094.98489535373,4.0
2021-07-27,1,10148.794916113602,0,1,23589.924067407195,28110.57558151721,4.0
2021-07-27,0,59793.40849970415,0,1,22820.807365978875,56613.91423670349,4.0
2021-07-28,0,45757.314213524856,0,2,30405.31034686852,56613.91423670349,5.0
2021-07-28,2,364312.5509286826,0,2,376549.3133768634,313094.98489535373,5.0
2021-07-28,1,22331.072073262032,0,2,27052.120254278074,28110.57558151721,5.0
2021-07-29,0,49222.48099234069,0,3,32497.367594018746,56613.91423670349,6.0
2021-07-29,1,23504.36822394148,0,3,28148.00134247467,28110.57558151721,6.0
2021-07-29,2,349969.68266120035,0,3,403162.1918910766,313094.98489535373,6.0
2021-07-30,0,12081.157867883394,0,4,75190.7202658745,56613.91423670349,7.0
2021-07-30,2,476360.7621351242,0,4,577497.5544406803,313094.98489535373,7.0
2021-07-30,1,29924.430869127613,0,4,67208.31615468785,28110.57558151721,7.0
2021-07-31,1,39504.35170845787,0,5,89409.63689625952,28110.57558151721,8.0
2021-07-31,2,395305.3107659308,0,5,490916.7077194942,313094.98489535373,8.0
2021-07-31,0,83231.52451515451,0,5,72165.58014312199,56613.91423670349,8.0
2021-08-01,2,323507.80198709783,0,6,358955.493257233,377430.0598787969,9.0
2021-08-01,0,20362.234060144245,0,6,11794.701712919874,42735.43962949835,9.0
2021-08-01,1,21896.69884637591,0,6,28799.51846502957,30574.72898633467,9.0
2021-08-02,0,36455.46804986855,0,0,16850.58637028066,42735.43962949835,10.0
2021-08-02,2,324820.1648027155,0,0,295082.5451243246,377430.0598787969,10.0
2021-08-02,1,57868.777011392674,0,0,16154.04908577664,30574.72898633467,10.0
2021-08-03,0,39778.89645398753,0,1,22820.807365978875,42735.43962949835,11.0
2021-08-03,2,323095.3164857656,0,1,331418.13100082695,377430.0598787969,11.0
2021-08-03,1,14694.011246021451,0,1,23589.924067407195,30574.72898633467,11.0
2021-08-04,1,13215.029641422016,0,2,27052.120254278074,30574.72898633467,12.0
2021-08-04,0,46560.73591433346,0,2,30405.31034686852,42735.43962949835,12.0
2021-08-04,2,326610.2279296,0,2,376549.3133768634,377430.0598787969,12.0
2021-08-05,1,9323.99434440435,0,3,28148.00134247467,30574.72898633467,13.0
2021-08-05,0,48069.80702905168,0,3,32497.367594018746,42735.43962949835,13.0
2021-08-05,2,307904.078359575,0,3,403162.1918910766,377430.0598787969,13.0
2021-08-06,0,73082.1886257384,0,4,75190.7202658745,42735.43962949835,14.0
2021-08-06,1,70815.96350786708,0,4,67208.31615468785,30574.72898633467,14.0
2021-08-06,2,385273.0303898848,0,4,577497.5544406803,377430.0598787969,14.0
2021-08-07,1,49101.21996332898,0,5,89409.63689625952,30574.72898633467,15.0
2021-08-07,0,61087.177686218165,0,5,72165.58014312199,42735.43962949835,15.0
2021-08-07,2,391155.2477613477,0,5,490916.7077194942,377430.0598787969,15.0
2021-08-08,0,17978.84204654695,0,6,11794.701712919874,42735.43962949835,16.0
2021-08-08,2,301319.86091478844,0,6,358955.493257233,377430.0598787969,16.0
2021-08-08,1,36409.863616274735,0,6,28799.51846502957,30574.72898633467,16.0
2021-08-09,0,23134.405521649365,0,0,16850.58637028066,42735.43962949835,17.0
2021-08-09,2,284539.90738283365,0,0,295082.5451243246,377430.0598787969,17.0
2021-08-09,1,23101.436022695256,0,0,16154.04908577664,30574.72898633467,17.0
2021-08-10,2,315782.595001726,0,1,331418.13100082695,377430.0598787969,18.0
2021-08-10,0,39479.76910052191,0,1,22820.807365978875,42735.43962949835,18.0
2021-08-10,1,11518.1673572305,0,1,23589.924067407195,30574.72898633467,18.0
2021-08-11,1,33691.69875288449,0,2,27052.120254278074,30574.72898633467,19.0
2021-08-11,0,44493.78156691396,0,2,30405.31034686852,42735.43962949835,19.0
2021-08-11,2,326196.0831971435,0,2,376549.3133768634,377430.0598787969,19.0
2021-08-12,0,31965.18096316938,0,3,32497.367594018746,42735.43962949835,20.0
2021-08-12,2,333415.1341789262,0,3,403162.1918910766,377430.0598787969,20.0
2021-08-12,1,23491.566570049294,0,3,28148.00134247467,30574.72898633467,20.0
2021-08-13,0,92917.2029068421,0,4,75190.7202658745,42735.43962949835,21.0
2021-08-13,2,564540.7897129633,0,4,577497.5544406803,377430.0598787969,21.0
2021-08-13,1,42196.106460386494,0,4,67208.31615468785,30574.72898633467,21.0
2021-08-14,0,66275.56418511579,0,5,72165.58014312199,42735.43962949835,22.0
2021-08-14,2,406665.24503890105,0,5,490916.7077194942,377430.0598787969,22.0
2021-08-14,1,97215.85398832404,0,5,89409.63689625952,30574.72898633467,22.0
2021-08-15,1,19543.153247107806,0,6,28799.51846502957,30574.72898633467,23.0
2021-08-15,0,6217.830088521888,0,6,11794.701712919874,42735.43962949835,23.0
2021-08-15,2,339790.5070860527,0,6,358955.493257233,377430.0598787969,23.0
2021-08-16,2,304244.3222128068,0,0,295082.5451243246,377430.0598787969,24.0
2021-08-16,1,37343.56393408147,0,0,16154.04908577664,30574.72898633467,24.0
2021-08-16,0,18120.927524450926,0,0,16850.58637028066,42735.43962949835,24.0
2021-08-17,2,337543.1657894747,0,1,331418.13100082695,377430.0598787969,25.0
2021-08-17,1,20967.06357004052,0,1,23589.924067407195,30574.72898633467,25.0
2021-08-17,0,17383.412758898176,0,1,22820.807365978875,42735.43962949835,25.0
2021-08-18,1,29491.82357000993,0,2,27052.120254278074,30574.72898633467,26.0
2021-08-18,2,342368.67870039697,0,2,376549.3133768634,377430.0598787969,26.0
2021-08-18,0,28069.191609510235,0,2,30405.31034686852,42735.43962949835,26.0
2021-08-19,0,31716.248008702943,0,3,32497.367594018746,42735.43962949835,27.0
2021-08-19,1,12311.89523064106,0,3,28148.00134247467,30574.72898633467,27.0
2021-08-19,2,330979.8621472452,0,3,403162.1918910766,377430.0598787969,27.0
2021-08-20,0,103192.96927668828,0,4,75190.7202658745,42735.43962949835,28.0
2021-08-20,2,976083.4079958884,0,4,577497.5544406803,377430.0598787969,28.0
2021-08-20,1,38763.897956680805,0,4,67208.31615468785,30574.72898633467,28.0
2021-08-21,2,828468.8851592467,0,5,490916.7077194942,377430.0598787969,29.0
2021-08-21,0,77490.43017555817,0,5,72165.58014312199,42735.43962949835,29.0
2021-08-21,1,77458.63668080403,0,5,89409.63689625952,30574.72898633467,29.0
2021-08-22,2,636397.1732062661,0,6,358955.493257233,377430.0598787969,30.0
2021-08-22,0,7209.43111287917,0,6,11794.701712919874,42735.43962949835,30.0
2021-08-22,1,26867.26679530268,0,6,28799.51846502957,30574.72898633467,30.0
2021-08-23,1,6968.557029507156,0,0,16154.04908577664,30574.72898633467,31.0
2021-08-23,2,528906.014330473,0,0,295082.5451243246,377430.0598787969,31.0
2021-08-23,0,19644.59739331937,0,0,16850.58637028066,42735.43962949835,31.0
2021-08-24,1,16533.74538563067,0,1,23589.924067407195,30574.72898633467,32.0
2021-08-24,0,23920.58043918181,0,1,22820.807365978875,42735.43962949835,32.0
2021-08-24,2,589389.7768761917,0,1,331418.13100082695,377430.0598787969,32.0
2021-08-25,2,790768.0737810854,0,2,376549.3133768634,377430.0598787969,0.0
2021-08-25,0,36048.33549549445,0,2,30405.31034686852,42735.43962949835,0.0
2021-08-25,1,28757.2180411894,0,2,27052.120254278074,30574.72898633467,0.0
2021-08-26,0,46411.86923962154,0,3,32497.367594018746,42735.43962949835,1.0
2021-08-26,2,829112.813324269,0,3,403162.1918910766,377430.0598787969,1.0
2021-08-26,1,28074.776391049647,0,3,28148.00134247467,30574.72898633467,1.0
2021-08-27,0,97024.7008104376,0,4,75190.7202658745,42735.43962949835,2.0
2021-08-27,1,110395.26460756398,0,4,67208.31615468785,30574.72898633467,2.0
2021-08-27,2,1156507.8262094196,0,4,577497.5544406803,377430.0598787969,2.0
2021-08-28,2,1019756.8966382062,0,5,490916.7077194942,377430.0598787969,3.0
2021-08-28,0,79627.64580161042,0,5,72165.58014312199,42735.43962949835,3.0
2021-08-28,1,132568.18531978838,0,5,89409.63689625952,30574.72898633467,3.0
2021-08-29,1,36898.460859952,0,6,28799.51846502957,30574.72898633467,4.0
2021-08-29,0,14396.213517527403,0,6,11794.701712919874,42735.43962949835,4.0
2021-08-29,2,751004.9694128768,0,6,358955.493257233,377430.0598787969,4.0
2021-08-30,1,14489.694094620245,0,0,16154.04908577664,30574.72898633467,5.0
2021-08-30,2,522526.1701254389,0,0,295082.5451243246,377430.0598787969,5.0
2021-08-30,0,16114.662974070578,0,0,16850.58637028066,42735.43962949835,5.0
2021-08-31,1,16233.25640090624,0,1,23589.924067407195,30574.72898633467,6.0
2021-08-31,2,581659.2646327995,0,1,331418.13100082695,377430.0598787969,6.0
2021-08-31,0,24266.690477208645,0,1,22820.807365978875,42735.43962949835,6.0
2021-09-01,0,26760.85977073216,0,2,30405.31034686852,45420.828294764426,7.0
2021-09-01,1,16081.866359419484,0,2,27052.120254278074,53058.85307353541,7.0
2021-09-01,2,714753.9339641264,0,2,376549.3133768634,540234.7598645834,7.0
2021-09-02,2,814797.0911842005,0,3,403162.1918910766,540234.7598645834,8.0
2021-09-02,0,34466.98952325424,0,3,32497.367594018746,45420.828294764426,8.0
2021-09-02,1,49788.06004273402,0,3,28148.00134247467,53058.85307353541,8.0
2021-09-03,1,97553.79066232793,0,4,67208.31615468785,53058.85307353541,9.0
2021-09-03,2,1301902.45996661,0,4,577497.5544406803,540234.7598645834,9.0
2021-09-03,0,82576.7205357241,0,4,75190.7202658745,45420.828294764426,9.0
2021-09-04,1,102147.58279237874,0,5,89409.63689625952,53058.85307353541,10.0
2021-09-04,2,1055755.0774628704,0,5,490916.7077194942,540234.7598645834,10.0
2021-09-04,0,90976.73710868656,0,5,72165.58014312199,45420.828294764426,10.0
2021-09-05,0,16345.728668971104,0,6,11794.701712919874,45420.828294764426,11.0
2021-09-05,2,788515.6648398786,0,6,358955.493257233,540234.7598645834,11.0
2021-09-05,1,10400.344490510402,0,6,28799.51846502957,53058.85307353541,11.0
2021-09-06,2,552134.4072978905,0,0,295082.5451243246,540234.7598645834,12.0
2021-09-06,0,11052.519521606288,0,0,16850.58637028066,45420.828294764426,12.0
2021-09-06,1,6206.046528598516,0,0,16154.04908577664,53058.85307353541,12.0
2021-09-07,2,623720.5594377891,0,1,331418.13100082695,540234.7598645834,13.0
2021-09-07,0,29175.13230107892,0,1,22820.807365978875,45420.828294764426,13.0
2021-09-07,1,25319.638600222606,0,1,23589.924067407195,53058.85307353541,13.0
2021-09-08,2,727903.7527631345,0,2,376549.3133768634,540234.7598645834,14.0
2021-09-08,1,63151.72566562147,0,2,27052.120254278074,53058.85307353541,14.0
2021-09-08,0,24088.63714463932,0,2,30405.31034686852,45420.828294764426,14.0
2021-09-09,0,40394.86128060877,0,3,32497.367594018746,45420.828294764426,15.0
2021-09-09,2,762711.4153549877,0,3,403162.1918910766,540234.7598645834,15.0
2021-09-09,1,20098.27212387573,0,3,28148.00134247467,53058.85307353541,15.0
2021-09-10,2,1202299.7494334143,0,4,577497.5544406803,540234.7598645834,16.0
2021-09-10,0,88492.49955385394,0,4,75190.7202658745,45420.828294764426,16.0
2021-09-10,1,76597.97855766723,0,4,67208.31615468785,53058.85307353541,16.0
2021-09-11,2,1087992.6917245782,0,5,490916.7077194942,540234.7598645834,17.0
2021-09-11,0,116448.69379750588,0,5,72165.58014312199,45420.828294764426,17.0
2021-09-11,1,148570.87034257667,0,5,89409.63689625952,53058.85307353541,17.0
2021-09-12,0,10446.035588968496,0,6,11794.701712919874,45420.828294764426,18.0
2021-09-12,1,27950.378651926087,0,6,28799.51846502957,53058.85307353541,18.0
2021-09-12,2,786672.563844956,0,6,358955.493257233,540234.7598645834,18.0
2021-09-13,1,11925.295305347749,0,0,16154.04908577664,53058.85307353541,19.0
2021-09-13,0,17596.28468702615,0,0,16850.58637028066,45420.828294764426,19.0
2021-09-13,2,538317.8861619745,0,0,295082.5451243246,540234.7598645834,19.0
2021-09-14,2,626572.1080207542,0,1,331418.13100082695,540234.7598645834,20.0
2021-09-14,0,24262.25205893197,0,1,22820.807365978875,45420.828294764426,20.0
2021-09-14,1,43653.037524584746,0,1,23589.924067407195,53058.85307353541,20.0
2021-09-15,2,737987.337456655,0,2,376549.3133768634,540234.7598645834,21.0
2021-09-15,0,29544.455930064392,0,2,30405.31034686852,45420.828294764426,21.0
2021-09-15,1,36919.78255554448,0,2,27052.120254278074,53058.85307353541,21.0
2021-09-16,2,774490.0512945846,0,3,403162.1918910766,540234.7598645834,22.0
2021-09-16,0,30940.971313723498,0,3,32497.367594018746,45420.828294764426,22.0
2021-09-16,1,30363.396939901755,0,3,28148.00134247467,53058.85307353541,22.0
2021-09-17,1,114305.36426784596,0,4,67208.31615468785,53058.85307353541,23.0
2021-09-17,0,82954.56071346048,0,4,75190.7202658745,45420.828294764426,23.0
2021-09-17,2,1286908.7135869036,0,4,577497.5544406803,540234.7598645834,23.0
2021-09-18,2,1147935.7099812287,0,5,490916.7077194942,540234.7598645834,24.0
2021-09-18,0,92052.54987184232,0,5,72165.58014312199,45420.828294764426,24.0
2021-09-18,1,130434.49290495734,0,5,89409.63689625952,53058.85307353541,24.0
2021-09-19,2,877314.3814372723,0,6,358955.493257233,540234.7598645834,25.0
2021-09-19,1,24107.13720927188,0,6,28799.51846502957,53058.85307353541,25.0
2021-09-19,0,10109.321449312612,0,6,11794.701712919874,45420.828294764426,25.0
2021-09-20,1,23109.68068919471,0,0,16154.04908577664,53058.85307353541,26.0
2021-09-20,0,12722.651295327913,0,0,16850.58637028066,45420.828294764426,26.0
2021-09-20,2,571138.0101961907,0,0,295082.5451243246,540234.7598645834,26.0
2021-09-21,1,23534.76829387922,0,1,23589.924067407195,53058.85307353541,27.0
2021-09-21,2,656834.9268745659,0,1,331418.13100082695,540234.7598645834,27.0
